gene_id	gene_name	Anderson1B	Anderson2B	Barrow1B	Barrow2B	Bechtel1B	Bechtel2B	Bierek1B	Bierek2B	Bolong1B	Bolong2B	Bolong3B	Carey1B	Carey2B	Carroll1B	Carroll2B	Carroll3B	Chandler1B	Chandler2B	Cloquet1B	Cloquet2B	Colton1B	Colton2B	Cooper1B	Cooper2B	Fischer1B	Fischer2B	Foster1B	Foster2B	Greenwell1B	Greenwell2B	Greenwell3B	Halbert1B	Halbert2B	Heiss1B	Heiss2B	Howard1B	Howard2B	Hutter1B	Hutter2B	Keith1B	Keith2B	Klein1B	Klein2B	Lam1B	Lam2B	Martin1B	Martin2B	Max1B	Max2B	McFarland1B	McFarland2B	MJones1B	MJones2B	MJones3B	Murray1B	Pentz1B	Pentz2B	Porbandarwalla1B	Pratt1B	Pratt2B	Ptak1B	Ptak2B	Randolph1B	Randolph2B	Rothery1B	Rothery2B	Smith1B	Smith2B	Strople1B	Strople2B	Swenson1B	Swenson2B	Taucher1B	Taucher2B	Taylor1B	Taylor2B	Wells1B	Wells2B	Willoughby1B	Willoughby2B	Woolsey1B	Woolsey2B
ENSCAFG00845006801	ENSCAFG00845006801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006802	ENSCAFG00845006802	0	0	0	2.067	4.175	0	5.695	7.38	0	1.279	3	2	1.042	3.063	9.363	3.112	1.045	3.073	0	4.098	0	0	1.087	0	2.098	0	0	1.071	0	0	1.066	1.182	0	2.049	0	3.095	0	5.088	5.209	5.649	0	8.071	3.199	0	0	3.069	1	4.14	3.461	0	1.499	9.382	0	0	0	6.501	0	81.072	3	0	10.967	0	0	2.027	4.116	3.159	0	2	0	0	4.492	0	7.401	1.024	2.502	0	2.065	0	4.068	2	2.084	0
ENSCAFG00845006803	ENSCAFG00845006803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSCAFG00845006804	AOC3	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
ENSCAFG00845006805	SPINK8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.039	0	1	0	1
ENSCAFG00845006806	RALGPS2	11	7	13	64.001	38.999	0	22	82.001	0	10	3	15.001	18	36.999	22	20	45	25	4	12.001	0	21	18.996	0	25	14	0	4	8	0	43	0	8	32	1	21.001	14	49	29.999	43	4	37	61	0	0	28	0	29	28	31	22	71	9.001	3	18	11	0	67	13.999	0	77.633	1	86	28	77	74	11	74	2	3	12	8	4	25	24	13	7	38	27.001	35	34.321	13.999
ENSCAFG00845006807	RRAGD	4	0	22	18	84	2	34	191	0	23	5	21	17	40	31	64	33	121	1	21	2	18	17	2	5	16	0	2	0	2	39	1	4	32	4	40	33	50	21	35	3	24	46	0	0	24	1	18	16	38	11	81	1	0	11	15	0	135	2	0	66	1	152	59	21	30	7	31	2	1	8	4	5	53	33	12	39	68	17	16	101	3
ENSCAFG00845006808	OR52B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006809	TRABD	0	0	1	6	8	1	0	10	0	3	0	1	5	8	9	3	9	30	0	3	0	1	9	0	5	0	2	1	0	0	3	3	3	2	0	4	9	10	10	2	0	12.999	14	0	0	5	0	14	6.021	13	9	11	3	0	1	2	0	26	3	0	14	6	33	6	13	13.357	0	15	0	0	0	0	3	1	6	2	16	10	1	3	8	0
ENSCAFG00845006810	ENSCAFG00845006810	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSCAFG00845006811	KAT6A	2	1	8	12	17	1	2	42	0	10	0	3	1	19	16	18	6	7	2	6	4	7	5	1	2	2	2	4	1	1	23	1	2	8	0	11	13	16	14	13	0	15	31	0	0	4	1	10	3	16	11.303	24	1	0	0	8	0	23	1	3	17	0	34	11	5	5	2	22	1	3	4	1	8	10	7	4	11	10	0	8	18	2
ENSCAFG00845006812	U1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006813	ENSCAFG00845006813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006814	OR10AG65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006815	QSOX2	2	0	0	0	5	0	0	3	0	4	0	0	1	7	3	6	1	1.07	0	1	0	1	2	0	0	0	0	2	0	0	2	0	0	2	1	0	3	2	2	0	0	2	11	0	0	0	0	7	2	11	0	2	2	1	0	0	0	5	3	0	0	0	9	1	0	3	0	1	0	0	0	2	8	4	1	1	1.181	3	0	0	8.001	2
ENSCAFG00845006816	ENSCAFG00845006816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006817	ENSCAFG00845006817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006818	ENSCAFG00845006818	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006819	C16orf86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSCAFG00845006820	NOP9	2	0	5	3	20	0	2	18	0	15	2	6	10	14	20	23	12	15	0	4	0	6	3	0	1	6	0	3	1	1	7	1	2	6	0	8	6	13	5	13	0	6	15	0	0	4	0	8	10	8	1	25	0	1	4	4	1	92	1	0	35	0	14	14	5	10	0	1	0	0	3	0	12	28	9	2	16	7.66	7	3	60	2
ENSCAFG00845006821	ENSCAFG00845006821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006822	ENSCAFG00845006822	0	0	0	0	1	1	0	1	0	4	2	0	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2	0	0	5	0	1	0	0	0	2	0	4	0	0	1	3	0	0	0	0	0	0	1	0	7	0	0	4	0	0	2	1	0	1	0	2	1	2	1	0	0	0	0	1	0	1	1	3	1	0	1	2	0	0	0
ENSCAFG00845006823	ENSCAFG00845006823	7.001	13.396	49.975	36.015	52.091	2	49.287	220.675	0	51.164	8	7.014	51.141	85.694	82.92	43.606	57.623	246.274	3	36.002	8	10	42.003	7	27.002	25.683	5	4	9	2	68.855	4	6.013	26.22	11.001	25.671	20.518	25.001	58.681	46.136	7	45.944	50.029	2	3	12	0	21.889	58.922	44.201	64.082	104.044	18.001	3	36.077	24.001	3	223.876	15.139	4	208.554	11	196.067	41.907	96.129	100.973	16.001	92.725	18.795	2	16.262	16	44.009	122.113	42.372	11.333	68.535	149.742	46.92	52.117	249.132	9.848
ENSCAFG00845006824	MYO1F	2	4	18	19	64	0	3	76	0	31	10	22	26	28	42	118	22	91	0	8	0	6	7	1	1	7.535	6	5	1	1	48.597	5	5	34	6	24	28	25	37	20	1	36	90	0	1	6.207	0	18	10	81.673	19	64	4	1	11	15	0	144	16	1	123	2	174	25	27	20	5	23	4	1	9	3	8	43	5	12	115	117.871	10	14	152	5
ENSCAFG00845006825	ENSCAFG00845006825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.015	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.024	0
ENSCAFG00845006826	OR10AG68	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006827	SUCLA2	1	0	7	7	5	0	18	20.972	0	6	0	7	12	4	9	7	10	32	2	4	0	3	13	0	1	4	0	1	2	0	6	0	7	8	0	14	6	16	5	5	0	8	10	0	0	4	0	3	13	9	28	21	0	0	3	8	3	16	2	0	19	0	13	10	5	14	0	11	2	0	4	3	2	6	4	1	3	14	4	11	8	1
ENSCAFG00845006828	TMEM192	0	0	5	6	19	1	3	27	0	11	4	2	5	9	11	24	10	34	2	8	0	1	2	0	0	5	0	0	0	0	11	1	1	7	0	3	7	12	2	8	0	7	12	0	0	1	1	5	4	17	5	19	1	1	4	2	1	54	0	1	28	1	43	5	10	9	1	7	0	0	2	1	3	27	8	2	4	12	4	4	39	1
ENSCAFG00845006829	MSRB2	0	0	0	0	1.022	0	0	0	0	0	0	0	0	1.184	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1.5	0	0	1.267	0	0	0	0	0	1.267	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006830	ENSCAFG00845006830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006831	ZNF383	2	0	0	2	5	0	4	12	0	1	0	5	6	7	3	4	4	8	0	0	0	4	1	0	3	4	0	2	0	0	1	0	0	2	0	3	1	4	0	6	0	3	4	0	0	7	0	1	4	2	2	9	0	1	1	0	0	16	0	0	13	0	5	8	1	2	0	1	1	0	0	1	2	5	2	2	2	2	5	5	6	3
ENSCAFG00845006832	SNX30	1	0	8	7	11	0	5	14	0	2	7	4	5	16	14	14	4	21	0	4	0	2	10	2	4	1	0	4	1	1	26	0	2	25	4	3	6	4	8	7	1	8	32	0	0	0	3	13	18	76	59	17	1	3	3	7	0	47	2	0	24	0	64	4	15	17	2	10	2	0	8	4	7	8	4	1	6.69	19	5	15	21	8
ENSCAFG00845006833	PTCRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006834	ENSCAFG00845006834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006835	DNAJC5G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006836	NECTIN2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSCAFG00845006837	ENSCAFG00845006837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006838	ENSCAFG00845006838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006839	ENSCAFG00845006839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006840	ENSCAFG00845006840	36.531	16.638	92.64	58.355	334.13	13.739	152.775	686.022	2	273.004	63.331	78.718	112.179	279.164	323.162	206.722	231.872	388.993	10.705	46.78	20.38	127.412	57.964	22.417	24.601	216.568	6.756	112.975	28.849	1.283	29.817	15.868	69.166	170.023	61.746	347.63	104.129	261.254	246.358	275.394	9.645	208.677	128.871	2.897	5.838	107.105	10.188	69.478	385.656	168.706	3.566	478.116	133.947	15.912	186.922	241.274	8.429	830.599	51.603	24.123	590.23	54.569	193.423	182.784	218.672	140.067	14.672	39.68	42.669	0	174.559	14.833	187.251	332.837	171.597	32.912	49.112	138.642	198.643	183.483	173.047	38.012
ENSCAFG00845006841	MBD5	0	0	3	2	25.999	0	7	13	0	5	2	4	1	6	10.099	18	3	10	0	0	4	5	2	0	0	1	0	1	1	0	10	0	0	3	0	12.001	6	9	4	10	0	5	26	0	0	1	0	5	3	9	0	32	3	1	1	3	0	14	1	0	9	0	24	10	4	8	1	7	0	0	1	0	6	9	5	2	5	2	3	0	11	0
ENSCAFG00845006842	ENSCAFG00845006842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006843	PDZRN3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	2
ENSCAFG00845006844	ZNF396	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006845	SLC34A2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3.029	10.275	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	1	2	0	0	1	0
ENSCAFG00845006846	ENSCAFG00845006846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006847	CAV1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ENSCAFG00845006848	ENKD1	0	0	1	1	1	0	1	3	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	3	1	0	2	0	0	4	0	0	2	0	3	2	1	1	0	0	0	0	0	0	0	1	2	0	3	1	0	1	0	0
ENSCAFG00845006849	OR10AG66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006850	ENSCAFG00845006850	15	0	9	5	40	0	14	57	0	13	7	11	8	61	56	84	13	50.7	4	5	1	6	10	0	4	7	1	4	3	0	49	0	2	7	3	25	8	39	12	27	0	17	20	0	0	10	0	5	12	17	2	86	3	0	27	47	0	118	1	0	80	23	21	20	26	12	2	8	4	0	11	0	30	97	42	12	100	12	21	9	789	1
ENSCAFG00845006851	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006852	ENSCAFG00845006852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006853	ELAPOR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006854	ENSCAFG00845006854	3	1	20	17	43	1	27	93	0	24	6	5	26	52	44	24	33	114	2	10	0	11	17	1	3	12	3	3	0	0	34	2	8	18	8	16	14	18	27	27	0	14	34	0	0	11	0	16	25	34	11.633	57	2	1	13	21	0	176	6	1	125	2	100	21	28	40	9	26	5	0	10	4	17	54	26	9	44	66	20	6	105	3
ENSCAFG00845006855	GPR39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006856	PIAS4	0	0	3.999	0	14	0	0	10	0	3	0	0	1	14.001	6	2	3	9	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	7	3	3	2	1	6.11	1	0	12	7	0	0	3	0	4	6	6	4	7	0	0	1	5	0	9	4	0	3	2	13	2	5	15	0	2	0	0	2	7	3	1	0	0	21	9	0	0	2	0
ENSCAFG00845006857	GAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006858	OMA1	0	0	0	0	4	0	3	4	0	2	3	4	2	7.001	3	7	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	7	1	2	0	0	0	3	2	0	0	2	0	0	3	0	0	6	0	0	2	1	0	11	0	0	4	0	0	4	0	2	0	0	0	0	0	0	0	2	1	0	0	0	2	6	6	0
ENSCAFG00845006859	CNPY3	0	0	0	2	10	0	0	5	0	2	0	3	0	4	3	1	2	5	0	1	0	0	0	2	0	1	0	3	4	0	5	0	0	4	0	1	5	2	2	0	0	2	4	0	0	1	0	4	5	4	3	1	0	0	6	1	0	17	2	0	3	0	7	6	1	8	0	2	1	0	1	0	3	1	2	1	0	3	0	4	10	3
ENSCAFG00845006860	ENSCAFG00845006860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006861	OR5I1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006862	ENSCAFG00845006862	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00845006863	ENSCAFG00845006863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006864	ENSCAFG00845006864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845006865	ENSCAFG00845006865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845006866	ENSCAFG00845006866	0	0	0	0	0	0	1	1	0	0	0	0	0	2.227	0	0	0	0	0	0	0	0	1.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.07	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1.001	0	0	0	0	0	0	0	0	0	0	1	0	2	0
ENSCAFG00845006867	RAB3C	0	0	6	7	1	2	2	2	0	5	1	0	2	0	0	0	4	16	0	0	0	0	5	0	0	1	1	0	0	1	10	0	3	0	2	0	1	0	2	0	0	0	1	0	0	0	0	3	0	12	20	0	0	0	4	1	1	8	0	0	0	0	9	2	0	1	1	1	1	0	2	2	0	9	7	1	3	20	1	1	7	4
ENSCAFG00845006868	SH3RF3	0	1	23	15.842	2	0	6.999	18.641	0	9	3.5	2	44.001	5	9	4	16	111.493	0	14	0	9	22.387	0	2	1	9	1	0	0	73.328	1	23.967	21	10	0	13	0	7	3	3	4	8	0	0	1	0	25	0	56.615	135.671	4	1	0	15	15	0	52.521	11	3	1.062	0	48.421	9.938	0	6	0	22.999	6	13	19	15	5	29	13	3	29.593	104.571	1	18	35.999	12
ENSCAFG00845006869	CEP85L	2	2	6	9	13	1	7	35	0	4	1	5	7.5	6	9	10	2	5	0	2	0	6	4	0	6	3	1	1	1	0	5	0	0	1	1.182	7	6	11	3	8	1	6	16	0	1	1	0	7	4	6	5	25	1	0	2	2	1	7	0	0	16	0	20	7	5	12	0	10	0	1	0	0	1	6	4	7	1	0	4	3	11	0
ENSCAFG00845006870	ENSCAFG00845006870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
